Sr,latency
1665,0.000000038
1666,0.000000040
1667,0.000000039
1668,0.000000041
1669,0.000000040
1670,0.000000040
1671,0.000000041
1672,0.000000042
1673,0.000000040
1674,0.000000041
1675,0.000000039
1676,0.000000040
1677,0.000000041
1678,0.000000041
1679,0.000000040
1680,0.000000040
1681,0.000000038
1682,0.000000041
1683,0.000000040
1684,0.000000041
1685,0.000000040
1686,0.000000040
1687,0.000000040
1688,0.000000040
1689,0.000000041
1690,0.000000039
1691,0.000000040
1692,0.000000041
1693,0.000000041
1694,0.000000041
1695,0.000000040
1696,0.000000041
1697,0.000000039
1698,0.000000040
1699,0.000000041
1700,0.000000040
1701,0.000000039
1702,0.000000040
1703,0.000000040
1704,0.000000041
1705,0.000000041
1706,0.000000039
1707,0.000000040
1708,0.000000041
1709,0.000000040
1710,0.000000040
1711,0.000000040
1712,0.000000040
1713,0.000000040
1714,0.000000041
1715,0.000000039
1716,0.000000040
1717,0.000000041
1718,0.000000040
1719,0.000000041
1720,0.000000038
1721,0.000000039
1722,0.000000041
1723,0.000000041
1724,0.000000039
1725,0.000000041
1726,0.000000041
1727,0.000000040
1728,0.000000040
1729,0.000000039
1730,0.000000041
1731,0.000000040
1732,0.000000039
1733,0.000000040
1734,0.000000041
1735,0.000000040
1736,0.000000040
1737,0.000000042
1738,0.000000039
1739,0.000000039
1740,0.000000040
1741,0.000000043
1742,0.000000040
1743,0.000000039
1744,0.000000039
1745,0.000000040
1746,0.000000041
1747,0.000000039
1748,0.000000039
1749,0.000000040
1750,0.000000040
1751,0.000000040
1752,0.000000041
1753,0.000000041
1754,0.000000041
1755,0.000000039
1756,0.000000040
1757,0.000000039
1758,0.000000040
1759,0.000000040
1760,0.000000040
1761,0.000000039
1762,0.000000040
1763,0.000000041
1764,0.000000040
1765,0.000000040
1766,0.000000039
1767,0.000000038
1768,0.000000041
1769,0.000000041
1770,0.000000041
1771,0.000000039
1772,0.000000040
1773,0.000000039
1774,0.000000039
1775,0.000000041
1776,0.000000041
1777,0.000000040
1778,0.000000041
1779,0.000000039
1780,0.000000039
1781,0.000000039
1782,0.000000040
1783,0.000000040
1784,0.000000039
1785,0.000000039
1786,0.000000039
1787,0.000000040
1788,0.000000040
1789,0.000000040
1790,0.000000041
1791,0.000000041
1792,0.000000041
1793,0.000000040
1794,0.000000041
1795,0.000000039
1796,0.000000040
1797,0.000000041
1798,0.000000041
1799,0.000000040
1800,0.000000042
1801,0.000000041
1802,0.000000041
1803,0.000000041
1804,0.000000040
1805,0.000000041
1806,0.000000040
1807,0.000000040
1808,0.000000040
1809,0.000000039
1810,0.000000040
1811,0.000000040
1812,0.000000040
1813,0.000000042
1814,0.000000042
1815,0.000000041
1816,0.000000041
1817,0.000000041
1818,0.000000041
1819,0.000000041
1820,0.000000041
1821,0.000000041
1822,0.000000040
1823,0.000000041
1824,0.000000041
1825,0.000000040
1826,0.000000040
1827,0.000000040
1828,0.000000039
1829,0.000000039
1830,0.000000039
1831,0.000000040
1832,0.000000040
1833,0.000000038
1834,0.000000040
1835,0.000000040
1836,0.000000039
1837,0.000000040
1838,0.000000040
1839,0.000000040
1840,0.000000040
1841,0.000000040
1842,0.000000041
1843,0.000000042
1844,0.000000039
1845,0.000000041
1846,0.000000040
1847,0.000000041
1848,0.000000041
1849,0.000000041
1850,0.000000040
1851,0.000000040
1852,0.000000039
1853,0.000000040
1854,0.000000039
1855,0.000000040
1856,0.000000041
1857,0.000000040
1858,0.000000041
1859,0.000000039
1860,0.000000040
1861,0.000000042
1862,0.000000041
1863,0.000000042
1864,0.000000041
1865,0.000000040
1866,0.000000039
1867,0.000000040
1868,0.000000040
1869,0.000000041
1870,0.000000040
1871,0.000000041
1872,0.000000039
1873,0.000000040
1874,0.000000041
1875,0.000000041
1876,0.000000038
1877,0.000000038
1878,0.000000038
1879,0.000000042
1880,0.000000041
1881,0.000000039
1882,0.000000039
1883,0.000000040
1884,0.000000041
1885,0.000000041
1886,0.000000039
1887,0.000000040
1888,0.000000041
1889,0.000000039
1890,0.000000039
1891,0.000000040
1892,0.000000040
1893,0.000000041
1894,0.000000038
1895,0.000000040
1896,0.000000040
1897,0.000000041
1898,0.000000041
1899,0.000000040
1900,0.000000041
1901,0.000000040
1902,0.000000040
1903,0.000000040
1904,0.000000041
1905,0.000000038
1906,0.000000039
1907,0.000000040
1908,0.000000040
1909,0.000000040
1910,0.000000039
1911,0.000000040
1912,0.000000041
1913,0.000000039
1914,0.000000041
1915,0.000000041
1916,0.000000039
1917,0.000000040
1918,0.000000040
1919,0.000000040
1920,0.000000041
1921,0.000000040
1922,0.000000039
1923,0.000000040
1924,0.000000041
1925,0.000000040
1926,0.000000041
1927,0.000000041
1928,0.000000040
1929,0.000000040
1930,0.000000041
1931,0.000000040
1932,0.000000040
1933,0.000000040
1934,0.000000041
1935,0.000000040
1936,0.000000040
1937,0.000000040
1938,0.000000042
1939,0.000000039
1940,0.000000040
1941,0.000000041
1942,0.000000038
1943,0.000000041
1944,0.000000040
1945,0.000000039
1946,0.000000034
1947,0.000000042
1948,0.000000041
1949,0.000000041
1950,0.000000040
1951,0.000000041
1952,0.000000041
1953,0.000000042
1954,0.000000040
1955,0.000000040
1956,0.000000039
1957,0.000000040
1958,0.000000039
1959,0.000000041
1960,0.000000041
1961,0.000000040
1962,0.000000041
1963,0.000000039
1964,0.000000040
1965,0.000000039
1966,0.000000040
1967,0.000000040
1968,0.000000040
1969,0.000000038
1970,0.000000041
1971,0.000000039
1972,0.000000040
1973,0.000000041
1974,0.000000040
1975,0.000000041
1976,0.000000041
1977,0.000000041
1978,0.000000040
1979,0.000000041
1980,0.000000041
1981,0.000000041
1982,0.000000040
1983,0.000000040
1984,0.000000040
1985,0.000000039
1986,0.000000041
1987,0.000000041
1988,0.000000040
1989,0.000000041
1990,0.000000041
1991,0.000000040
1992,0.000000040
1993,0.000000040
1994,0.000000040
1995,0.000000040
1996,0.000000041
1997,0.000000039
1998,0.000000040
1999,0.000000039
2000,0.000000040
2001,0.000000039
2002,0.000000040
2003,0.000000040
2004,0.000000039
2005,0.000000040
2006,0.000000039
2007,0.000000042
2008,0.000000040
2009,0.000000041
2010,0.000000041
2011,0.000000039
2012,0.000000040
2013,0.000000039
2014,0.000000041
2015,0.000000041
2016,0.000000040
2017,0.000000040
2018,0.000000039
2019,0.000000041
2020,0.000000041
2021,0.000000039
2022,0.000000040
2023,0.000000041
2024,0.000000041
2025,0.000000040
2026,0.000000039
2027,0.000000040
2028,0.000000039
2029,0.000000041
2030,0.000000039
2031,0.000000040
2032,0.000000040
2033,0.000000039
2034,0.000000041
2035,0.000000041
2036,0.000000040
2037,0.000000039
2038,0.000000039
2039,0.000000039
2040,0.000000041
2041,0.000000040
2042,0.000000040
2043,0.000000039
2044,0.000000041
2045,0.000000040
2046,0.000000040
2047,0.000000039
2048,0.000000135
2049,0.000000039
2050,0.000000039
2051,0.000000042
2052,0.000000041
2053,0.000000040
2054,0.000000041
2055,0.000000041
2056,0.000000040
2057,0.000000041
2058,0.000000041
2059,0.000000040
2060,0.000000042
2061,0.000000041
2062,0.000000041
2063,0.000000039
2064,0.000000040
2065,0.000000039
2066,0.000000040
2067,0.000000042
2068,0.000000040
2069,0.000000040
2070,0.000000039
2071,0.000000041
2072,0.000000041
2073,0.000000041
2074,0.000000039
2075,0.000000040
2076,0.000000041
2077,0.000000039
2078,0.000000041
2079,0.000000043
2080,0.000000040
2081,0.000000040
2082,0.000000040
2083,0.000000040
2084,0.000000039
2085,0.000000042
2086,0.000000039
2087,0.000000041
2088,0.000000041
2089,0.000000040
2090,0.000000040
2091,0.000000041
2092,0.000000040
2093,0.000000041
2094,0.000000041
2095,0.000000038
2096,0.000000041
2097,0.000000040
2098,0.000000040
2099,0.000000041
2100,0.000000041
2101,0.000000039
2102,0.000000040
2103,0.000000040
2104,0.000000040
2105,0.000000040
2106,0.000000038
2107,0.000000040
2108,0.000000041
2109,0.000000041
2110,0.000000039
2111,0.000000040
2112,0.000000040
2113,0.000000038
2114,0.000000040
2115,0.000000041
2116,0.000000039
2117,0.000000039
2118,0.000000041
2119,0.000000040
2120,0.000000040
2121,0.000000040
2122,0.000000040
2123,0.000000039
2124,0.000000040
2125,0.000000042
2126,0.000000040
2127,0.000000040
2128,0.000000040
2129,0.000000040
2130,0.000000040
2131,0.000000039
2132,0.000000041
2133,0.000000041
2134,0.000000039
2135,0.000000040
2136,0.000000041
2137,0.000000040
2138,0.000000039
2139,0.000000041
2140,0.000000041
2141,0.000000041
2142,0.000000040
2143,0.000000039
2144,0.000000041
2145,0.000000040
2146,0.000000040
2147,0.000000040
2148,0.000000040
2149,0.000000039
2150,0.000000097
2151,0.000000039
2152,0.000000040
2153,0.000000041
2154,0.000000040
2155,0.000000040
2156,0.000000040
2157,0.000000040
2158,0.000000041
2159,0.000000039
2160,0.000000039
2161,0.000000039
2162,0.000000042
2163,0.000000040
2164,0.000000041
2165,0.000000040
2166,0.000000039
2167,0.000000039
2168,0.000000039
2169,0.000000039
2170,0.000000040
2171,0.000000040
2172,0.000000041
2173,0.000000038
2174,0.000000040
2175,0.000000041
2176,0.000000041
2177,0.000000039
2178,0.000000041
2179,0.000000041
2180,0.000000039
2181,0.000000040
2182,0.000000040
2183,0.000000040
2184,0.000000040
2185,0.000000040
2186,0.000000041
2187,0.000000041
2188,0.000000041
2189,0.000000040
2190,0.000000039
2191,0.000000039
2192,0.000000039
2193,0.000000039
2194,0.000000039
2195,0.000000040
2196,0.000000040
2197,0.000000040
2198,0.000000040
2199,0.000000041
2200,0.000000041
2201,0.000000040
2202,0.000000040
2203,0.000000038
2204,0.000000039
2205,0.000000040
2206,0.000000039
2207,0.000000040
2208,0.000000039
2209,0.000000039
2210,0.000000039
2211,0.000000040
2212,0.000000039
2213,0.000000039
2214,0.000000039
2215,0.000000040
2216,0.000000040
2217,0.000000040
2218,0.000000040
2219,0.000000040
2220,0.000000041
2221,0.000000041
2222,0.000000040
2223,0.000000041
2224,0.000000040
2225,0.000000040
2226,0.000000041
2227,0.000000039
2228,0.000000040
2229,0.000000039
2230,0.000000040
2231,0.000000041
2232,0.000000042
2233,0.000000040
2234,0.000000041
2235,0.000000041
2236,0.000000040
2237,0.000000039
2238,0.000000039
2239,0.000000040
2240,0.000000040
2241,0.000000039
2242,0.000000040
2243,0.000000040
2244,0.000000041
2245,0.000000040
2246,0.000000041
2247,0.000000040
2248,0.000000041
2249,0.000000042
2250,0.000000042
2251,0.000000040
2252,0.000000041
2253,0.000000040
2254,0.000000040
2255,0.000000040
2256,0.000000041
2257,0.000000040
2258,0.000000041
2259,0.000000040
2260,0.000000039
2261,0.000000041
2262,0.000000041
2263,0.000000040
2264,0.000000039
2265,0.000000039
2266,0.000000040
2267,0.000000041
2268,0.000000042
2269,0.000000041
2270,0.000000039
2271,0.000000039
2272,0.000000040
2273,0.000000040
2274,0.000000041
2275,0.000000040
2276,0.000000040
2277,0.000000040
2278,0.000000040
2279,0.000000040
2280,0.000000040
2281,0.000000041
2282,0.000000040
2283,0.000000040
2284,0.000000040
2285,0.000000040
2286,0.000000041
2287,0.000000041
2288,0.000000040
2289,0.000000040
2290,0.000000040
2291,0.000000041
2292,0.000000040
2293,0.000000039
2294,0.000000039
2295,0.000000038
2296,0.000000039
2297,0.000000040
2298,0.000000041
2299,0.000000039
2300,0.000000041
2301,0.000000041
2302,0.000000041
2303,0.000000039
2304,0.000000040
2305,0.000000040
2306,0.000000040
2307,0.000000040
2308,0.000000040
2309,0.000000041
2310,0.000000041
2311,0.000000041
2312,0.000000040
2313,0.000000041
2314,0.000000041
2315,0.000000039
2316,0.000000040
2317,0.000000040
2318,0.000000041
2319,0.000000040
2320,0.000000041
2321,0.000000039
2322,0.000000040
2323,0.000000040
2324,0.000000040
2325,0.000000040
2326,0.000000040
2327,0.000000039
2328,0.000000040
2329,0.000000042
2330,0.000000040
2331,0.000000040
2332,0.000000039
2333,0.000000040
2334,0.000000040
2335,0.000000040
2336,0.000000040
2337,0.000000041
2338,0.000000040
2339,0.000000040
2340,0.000000040
2341,0.000000040
2342,0.000000038
2343,0.000000041
2344,0.000000041
2345,0.000000038
2346,0.000000040
2347,0.000000040
2348,0.000000041
2349,0.000000040
2350,0.000000040
2351,0.000000040
2352,0.000000039
2353,0.000000040
2354,0.000000041
2355,0.000000040
2356,0.000000041
2357,0.000000039
2358,0.000000041
2359,0.000000039
2360,0.000000040
2361,0.000000039
2362,0.000000040
2363,0.000000039
2364,0.000000041
2365,0.000000041
2366,0.000000041
2367,0.000000040
2368,0.000000041
2369,0.000000040
2370,0.000000040
2371,0.000000041
2372,0.000000039
2373,0.000000041
2374,0.000000042
2375,0.000000042
2376,0.000000041
2377,0.000000042
2378,0.000000040
2379,0.000000041
2380,0.000000041
2381,0.000000041
2382,0.000000040
2383,0.000000041
2384,0.000000040
2385,0.000000040
2386,0.000000041
2387,0.000000041
2388,0.000000040
2389,0.000000040
2390,0.000000039
2391,0.000000040
2392,0.000000041
2393,0.000000041
2394,0.000000041
2395,0.000000041
2396,0.000000042
2397,0.000000041
2398,0.000000040
2399,0.000000040
2400,0.000000040
2401,0.000000040
2402,0.000000040
2403,0.000000041
2404,0.000000041
2405,0.000000040
2406,0.000000039
2407,0.000000041
2408,0.000000041
2409,0.000000040
2410,0.000000039
2411,0.000000041
2412,0.000000040
2413,0.000000040
2414,0.000000040
2415,0.000000041
2416,0.000000040
2417,0.000000038
2418,0.000000040
2419,0.000000040
2420,0.000000040
2421,0.000000040
2422,0.000000040
2423,0.000000040
2424,0.000000041
2425,0.000000041
2426,0.000000040
2427,0.000000041
2428,0.000000041
2429,0.000000041
2430,0.000000040
2431,0.000000041
2432,0.000000040
2433,0.000000039
2434,0.000000040
2435,0.000000041
2436,0.000000040
2437,0.000000039
2438,0.000000041
2439,0.000000041
2440,0.000000040
2441,0.000000041
2442,0.000000041
2443,0.000000039
2444,0.000000042
2445,0.000000039
2446,0.000000040
2447,0.000000040
2448,0.000000040
2449,0.000000039
2450,0.000000041
2451,0.000000040
2452,0.000000040
2453,0.000000041
2454,0.000000040
2455,0.000000041
2456,0.000000040
2457,0.000000040
2458,0.000000035
2459,0.000000041
2460,0.000000040
2461,0.000000041
2462,0.000000040
2463,0.000000040
2464,0.000000041
2465,0.000000040
2466,0.000000041
2467,0.000000040
2468,0.000000041
2469,0.000000040
2470,0.000000039
2471,0.000000040
2472,0.000000040
2473,0.000000041
2474,0.000000040
2475,0.000000040
2476,0.000000041
2477,0.000000039
2478,0.000000041
2479,0.000000039
2480,0.000000040
2481,0.000000040
2482,0.000000039
2483,0.000000040
2484,0.000000039
2485,0.000000040
2486,0.000000040
2487,0.000000039
2488,0.000000040
2489,0.000000040
2490,0.000000040
2491,0.000000040
2492,0.000000041
2493,0.000000039
2494,0.000000040
2495,0.000000040
2496,0.000000041
2497,0.000000040
2498,0.000000039
2499,0.000000041
2500,0.000000040
2501,0.000000039
2502,0.000000042
2503,0.000000041
2504,0.000000041
2505,0.000000040
2506,0.000000041
2507,0.000000041
2508,0.000000040
2509,0.000000041
2510,0.000000041
2511,0.000000040
2512,0.000000040
2513,0.000000040
2514,0.000000040
2515,0.000000040
2516,0.000000040
2517,0.000000041
2518,0.000000040
2519,0.000000042
2520,0.000000041
2521,0.000000039
2522,0.000000039
2523,0.000000041
2524,0.000000040
2525,0.000000040
2526,0.000000040
2527,0.000000041
2528,0.000000039
2529,0.000000039
2530,0.000000040
2531,0.000000041
2532,0.000000040
2533,0.000000040
2534,0.000000040
2535,0.000000041
2536,0.000000040
2537,0.000000039
2538,0.000000038
2539,0.000000040
2540,0.000000040
2541,0.000000041
2542,0.000000040
2543,0.000000041
2544,0.000000041
2545,0.000000039
2546,0.000000040
2547,0.000000040
2548,0.000000040
2549,0.000000040
2550,0.000000040
2551,0.000000040
2552,0.000000040
2553,0.000000040
2554,0.000000040
2555,0.000000042
2556,0.000000042
2557,0.000000039
2558,0.000000040
2559,0.000000041
2560,0.000000139
2561,0.000000038
2562,0.000000038
2563,0.000000040
2564,0.000000040
2565,0.000000041
2566,0.000000042
2567,0.000000041
2568,0.000000041
2569,0.000000040
2570,0.000000040
2571,0.000000039
2572,0.000000040
2573,0.000000040
2574,0.000000041
2575,0.000000040
2576,0.000000040
2577,0.000000040
2578,0.000000039
2579,0.000000039
2580,0.000000041
2581,0.000000040
2582,0.000000040
2583,0.000000041
2584,0.000000041
2585,0.000000041
2586,0.000000041
2587,0.000000041
2588,0.000000039
2589,0.000000040
2590,0.000000040
2591,0.000000039
2592,0.000000040
2593,0.000000040
2594,0.000000041
2595,0.000000040
2596,0.000000041
2597,0.000000042
2598,0.000000041
2599,0.000000042
2600,0.000000041
2601,0.000000041
2602,0.000000040
2603,0.000000040
2604,0.000000040
2605,0.000000041
2606,0.000000040
2607,0.000000038
2608,0.000000038
2609,0.000000038
2610,0.000000039
2611,0.000000039
2612,0.000000039
2613,0.000000039
2614,0.000000039
2615,0.000000040
2616,0.000000039
2617,0.000000039
2618,0.000000039
2619,0.000000039
2620,0.000000040
2621,0.000000039
2622,0.000000039
2623,0.000000039
2624,0.000000039
2625,0.000000039
2626,0.000000040
2627,0.000000040
2628,0.000000039
2629,0.000000041
2630,0.000000042
2631,0.000000040
2632,0.000000040
2633,0.000000041
2634,0.000000041
2635,0.000000040
2636,0.000000041
2637,0.000000041
2638,0.000000040
2639,0.000000041
2640,0.000000041
2641,0.000000040
2642,0.000000039
2643,0.000000039
2644,0.000000040
2645,0.000000039
2646,0.000000041
2647,0.000000040
2648,0.000000041
2649,0.000000040
2650,0.000000040
2651,0.000000039
2652,0.000000041
2653,0.000000041
2654,0.000000041
2655,0.000000039
2656,0.000000038
2657,0.000000040
2658,0.000000040
2659,0.000000040
2660,0.000000041
2661,0.000000041
2662,0.000000039
2663,0.000000039
2664,0.000000040
2665,0.000000040
2666,0.000000041
2667,0.000000040
2668,0.000000041
2669,0.000000041
2670,0.000000039
2671,0.000000038
2672,0.000000040
2673,0.000000041
2674,0.000000040
2675,0.000000039
2676,0.000000040
2677,0.000000040
2678,0.000000039
2679,0.000000040
2680,0.000000040
2681,0.000000040
2682,0.000000041
2683,0.000000040
2684,0.000000040
2685,0.000000040
2686,0.000000041
2687,0.000000040
2688,0.000000038
2689,0.000000039
2690,0.000000041
2691,0.000000040
2692,0.000000039
2693,0.000000040
2694,0.000000041
2695,0.000000040
2696,0.000000039
2697,0.000000040
2698,0.000000041
2699,0.000000040
2700,0.000000042
2701,0.000000041
2702,0.000000040
2703,0.000000040
2704,0.000000041
2705,0.000000039
2706,0.000000041
2707,0.000000041
2708,0.000000039
2709,0.000000040
2710,0.000000040
2711,0.000000041
